"CZ_NAME_STR","BEGIN_LOCATION","BEGIN_LAT","BEGIN_LON","EVENT_TYPE","DAMAGE_PROPERTY_NUM","FLOOD_CAUSE","BEGIN_DATE","BEGIN_TIME","END_DATE","END_TIME","StartDate","EndDate","Duration","Month","MonthYear","Year"
"ASCENSION PAR.","HOPE VILLA",30.4027,-90.9998,"Flash Flood",0,"Heavy Rain",2021-05-17,"2055",2021-05-17,"2155",2021-05-17 20:55:00,2021-05-17 21:55:00,1,"05","05-2021","2021"
"EAST BATON ROUGE PAR.","ARLINGTON",30.3617,-91.077,"Flash Flood",5000,"Heavy Rain",2021-05-17,"2120",2021-05-17,"2220",2021-05-17 21:20:00,2021-05-17 22:20:00,1,"05","05-2021","2021"
"ST. CHARLES PAR.","NORCO",30.009,-90.427,"Flash Flood",0,"Heavy Rain",2021-05-18,"0230",2021-05-18,"0330",2021-05-18 02:30:00,2021-05-18 03:30:00,1,"05","05-2021","2021"
"ST. CHARLES PAR.","HAHNVILLE",29.95,-90.45,"Flash Flood",0,"Heavy Rain",2021-05-18,"0230",2021-05-18,"0330",2021-05-18 02:30:00,2021-05-18 03:30:00,1,"05","05-2021","2021"
"ST. CHARLES PAR.","DUFRESNE",29.9537,-90.3895,"Flash Flood",0,"Heavy Rain",2021-05-18,"0337",2021-05-18,"0437",2021-05-18 03:37:00,2021-05-18 04:37:00,1,"05","05-2021","2021"
"ORLEANS PAR.","NEW ORLEANS",29.9458,-90.1356,"Flash Flood",0,"Heavy Rain",2021-05-18,"0450",2021-05-18,"0550",2021-05-18 04:50:00,2021-05-18 05:50:00,1,"05","05-2021","2021"
"EAST BATON ROUGE PAR.","UNIVERSITY",30.4197,-91.1998,"Flash Flood",100000,"Heavy Rain",2021-05-18,"0530",2021-05-18,"0630",2021-05-18 05:30:00,2021-05-18 06:30:00,1,"05","05-2021","2021"
"ASCENSION PAR.","DUTCH TOWN",30.2696,-90.9998,"Flash Flood",1000,"Heavy Rain",2021-05-20,"1130",2021-05-20,"1230",2021-05-20 11:30:00,2021-05-20 12:30:00,1,"05","05-2021","2021"
"EAST BATON ROUGE PAR.","ZION CITY",30.5226,-91.1602,"Flash Flood",0,"Heavy Rain",2021-05-20,"1142",2021-05-20,"1242",2021-05-20 11:42:00,2021-05-20 12:42:00,1,"05","05-2021","2021"
"EAST BATON ROUGE PAR.","KLEINPETER",30.3514,-91.0247,"Flash Flood",0,"Heavy Rain",2021-05-20,"1150",2021-05-20,"1250",2021-05-20 11:50:00,2021-05-20 12:50:00,1,"05","05-2021","2021"
"EAST BATON ROUGE PAR.","GREENWELL SPGS",30.5656,-91.0071,"Flash Flood",0,"Heavy Rain",2021-05-20,"1151",2021-05-20,"1251",2021-05-20 11:51:00,2021-05-20 12:51:00,1,"05","05-2021","2021"
"ASCENSION PAR.","LAKE",30.3394,-90.7931,"Flash Flood",0,"Heavy Rain",2021-05-20,"1155",2021-05-20,"1155",2021-05-20 11:55:00,2021-05-20 11:55:00,0,"05","05-2021","2021"
"ASCENSION PAR.","PRAIRIEVILLE",30.2866,-90.9845,"Flash Flood",0,"Heavy Rain",2021-05-20,"1200",2021-05-20,"1300",2021-05-20 12:00:00,2021-05-20 13:00:00,1,"05","05-2021","2021"
"SABINE PAR.","MANY",31.5994,-93.458,"Flash Flood",0,"Heavy Rain",2021-05-20,"2112",2021-05-20,"2200",2021-05-20 21:12:00,2021-05-20 22:00:00,0.8,"05","05-2021","2021"
"WEST CARROLL PAR.","CHICKASAW",33.001,-91.43,"Flash Flood",5000,"Heavy Rain",2021-06-10,"1000",2021-06-10,"1300",2021-06-10 10:00:00,2021-06-10 13:00:00,3,"06","06-2021","2021"
"EAST CARROLL PAR.","PROVIDENCE LAKE",32.796,-91.252,"Flash Flood",5000,"Heavy Rain",2021-06-10,"1200",2021-06-10,"1330",2021-06-10 12:00:00,2021-06-10 13:30:00,1.5,"06","06-2021","2021"
"WEST CARROLL PAR.","CHICKASAW",33.001,-91.43,"Flood",0,"Heavy Rain",2021-06-10,"1300",2021-06-10,"2100",2021-06-10 13:00:00,2021-06-10 21:00:00,8,"06","06-2021","2021"
"EAST CARROLL PAR.","SHELBURN",32.89,-91.221,"Flood",5000,"Heavy Rain",2021-06-10,"1900",2021-06-10,"2130",2021-06-10 19:00:00,2021-06-10 21:30:00,2.5,"06","06-2021","2021"
"ST. TAMMANY PAR.","OAKLAWN",30.31,-89.9,"Flash Flood",20000,"Heavy Rain / Tropical System",2021-06-18,"2230",2021-06-18,"2230",2021-06-18 22:30:00,2021-06-18 22:30:00,0,"06","06-2021","2021"
"ST. TAMMANY PAR.","NORTH SLIDELL",30.29,-89.78,"Flash Flood",0,"Heavy Rain / Tropical System",2021-06-18,"2231",2021-06-18,"2231",2021-06-18 22:31:00,2021-06-18 22:31:00,0,"06","06-2021","2021"
"ST. TAMMANY PAR.","NORTH SLIDELL",30.2988,-89.736,"Flash Flood",0,"Heavy Rain / Tropical System",2021-06-18,"2313",2021-06-18,"2313",2021-06-18 23:13:00,2021-06-18 23:13:00,0,"06","06-2021","2021"
"ORLEANS PAR.","VIEUX CARRE",29.99,-90.1,"Flash Flood",15000,"Heavy Rain",2021-06-21,"1430",2021-06-21,"1430",2021-06-21 14:30:00,2021-06-21 14:30:00,0,"06","06-2021","2021"
"ORLEANS PAR.","VIEUX CARRE",30,-90.12,"Flash Flood",0,"Heavy Rain",2021-06-21,"1500",2021-06-21,"1500",2021-06-21 15:00:00,2021-06-21 15:00:00,0,"06","06-2021","2021"
"JEFFERSON PAR.","SOUTHPORT",29.96,-90.18,"Flash Flood",0,"Heavy Rain",2021-06-21,"1515",2021-06-21,"1515",2021-06-21 15:15:00,2021-06-21 15:15:00,0,"06","06-2021","2021"
"JEFFERSON PAR.","AVONDALE",29.94,-90.18,"Flash Flood",0,"Heavy Rain",2021-06-21,"1530",2021-06-21,"1530",2021-06-21 15:30:00,2021-06-21 15:30:00,0,"06","06-2021","2021"
"ORLEANS PAR.","VIEUX CARRE",29.99,-90.11,"Flash Flood",0,"Heavy Rain",2021-06-21,"1530",2021-06-21,"1530",2021-06-21 15:30:00,2021-06-21 15:30:00,0,"06","06-2021","2021"
"JEFFERSON PAR.","METAIRIE",29.99,-90.14,"Flash Flood",0,"Heavy Rain",2021-06-21,"1530",2021-06-21,"1530",2021-06-21 15:30:00,2021-06-21 15:30:00,0,"06","06-2021","2021"
"ORLEANS PAR.","VIEUX CARRE",30.01,-90.1,"Flash Flood",0,"Heavy Rain",2021-06-21,"1610",2021-06-21,"1610",2021-06-21 16:10:00,2021-06-21 16:10:00,0,"06","06-2021","2021"
"JEFFERSON PAR.","JEFFERSON",29.97,-90.14,"Flash Flood",0,"Heavy Rain",2021-06-21,"1620",2021-06-21,"1620",2021-06-21 16:20:00,2021-06-21 16:20:00,0,"06","06-2021","2021"
"ST. TAMMANY PAR.","NORTH SLIDELL",30.29,-89.8,"Flash Flood",0,"Heavy Rain",2021-06-21,"1737",2021-06-21,"1737",2021-06-21 17:37:00,2021-06-21 17:37:00,0,"06","06-2021","2021"
"ST. TAMMANY PAR.","SLIDELL",30.28,-89.78,"Flash Flood",0,"Heavy Rain",2021-06-21,"1741",2021-06-21,"1741",2021-06-21 17:41:00,2021-06-21 17:41:00,0,"06","06-2021","2021"
"JEFFERSON PAR.","SOUTHPORT",29.96,-90.18,"Flash Flood",0,"Heavy Rain",2021-06-23,"1150",2021-06-23,"1150",2021-06-23 11:50:00,2021-06-23 11:50:00,0,"06","06-2021","2021"
"ORLEANS PAR.","MC DOLOGHVILLE",29.93,-90.07,"Flash Flood",0,"Heavy Rain",2021-06-23,"1156",2021-06-23,"1156",2021-06-23 11:56:00,2021-06-23 11:56:00,0,"06","06-2021","2021"
"JEFFERSON PAR.","AVONDALE",29.94,-90.16,"Flash Flood",0,"Heavy Rain",2021-06-23,"1245",2021-06-23,"1245",2021-06-23 12:45:00,2021-06-23 12:45:00,0,"06","06-2021","2021"
"ST. TAMMANY PAR.","MC CLANE CITY",30.26,-89.77,"Flash Flood",0,"Heavy Rain",2021-06-25,"1250",2021-06-25,"1250",2021-06-25 12:50:00,2021-06-25 12:50:00,0,"06","06-2021","2021"
"ST. TAMMANY PAR.","NORTH SLIDELL",30.29,-89.8,"Flash Flood",0,"Heavy Rain",2021-06-25,"1300",2021-06-25,"1300",2021-06-25 13:00:00,2021-06-25 13:00:00,0,"06","06-2021","2021"
"OUACHITA PAR.","WEST MONROE",32.5182,-92.1382,"Flash Flood",0,"Heavy Rain",2021-07-02,"0715",2021-07-02,"1015",2021-07-02 07:15:00,2021-07-02 10:15:00,3,"07","07-2021","2021"
"ASCENSION PAR.","GALVEZ",30.31,-90.9,"Flash Flood",0,"Heavy Rain",2021-07-02,"1821",2021-07-02,"1821",2021-07-02 18:21:00,2021-07-02 18:21:00,0,"07","07-2021","2021"
"ASCENSION PAR.","HOBART",30.32,-90.94,"Flash Flood",0,"Heavy Rain",2021-07-02,"1829",2021-07-02,"1829",2021-07-02 18:29:00,2021-07-02 18:29:00,0,"07","07-2021","2021"
"ST. BERNARD PAR.","ARABI",29.96,-90,"Flash Flood",0,"Heavy Rain",2021-07-03,"1320",2021-07-03,"1320",2021-07-03 13:20:00,2021-07-03 13:20:00,0,"07","07-2021","2021"
"ORLEANS PAR.","VIEUX CARRE",29.96,-90.07,"Flash Flood",0,"Heavy Rain",2021-07-03,"1320",2021-07-03,"1320",2021-07-03 13:20:00,2021-07-03 13:20:00,0,"07","07-2021","2021"
"ORLEANS PAR.","ALGIERS",29.97,-90.02,"Flash Flood",0,"Heavy Rain",2021-07-03,"1330",2021-07-03,"1330",2021-07-03 13:30:00,2021-07-03 13:30:00,0,"07","07-2021","2021"
"ORLEANS PAR.","VIEUX CARRE",29.97,-90.08,"Flash Flood",0,"Heavy Rain",2021-07-03,"1340",2021-07-03,"1340",2021-07-03 13:40:00,2021-07-03 13:40:00,0,"07","07-2021","2021"
"JEFFERSON PAR.","(MSY)MOISANT FLD NEW",29.99,-90.24,"Flash Flood",0,"Heavy Rain",2021-07-03,"1545",2021-07-03,"1545",2021-07-03 15:45:00,2021-07-03 15:45:00,0,"07","07-2021","2021"
"ST. BERNARD PAR.","VERSAILLES",29.94,-89.95,"Flash Flood",0,"Heavy Rain",2021-07-05,"0340",2021-07-05,"0340",2021-07-05 03:40:00,2021-07-05 03:40:00,0,"07","07-2021","2021"
"ORLEANS PAR.","CUTOFF",29.9,-89.99,"Flash Flood",0,"Heavy Rain",2021-07-05,"0342",2021-07-05,"0342",2021-07-05 03:42:00,2021-07-05 03:42:00,0,"07","07-2021","2021"
"ST. TAMMANY PAR.","HOULTONVILLE",30.4248,-90.1553,"Flash Flood",0,"Heavy Rain",2021-07-07,"0315",2021-07-07,"0315",2021-07-07 03:15:00,2021-07-07 03:15:00,0,"07","07-2021","2021"
"ORLEANS PAR.","VIEUX CARRE",29.9943,-90.0749,"Flash Flood",0,"Heavy Rain",2021-07-16,"1238",2021-07-16,"1238",2021-07-16 12:38:00,2021-07-16 12:38:00,0,"07","07-2021","2021"
"ST. TAMMANY PAR.","CHINCHUBA",30.39,-90.07,"Flash Flood",30000,"Heavy Rain",2021-07-20,"0119",2021-07-20,"0119",2021-07-20 01:19:00,2021-07-20 01:19:00,0,"07","07-2021","2021"
"ST. TAMMANY PAR.","CHINCHUBA",30.4,-90.08,"Flash Flood",50000,"Heavy Rain",2021-07-20,"0215",2021-07-20,"0215",2021-07-20 02:15:00,2021-07-20 02:15:00,0,"07","07-2021","2021"
"ST. TAMMANY PAR.","CHINCHUBA",30.39,-90.09,"Flash Flood",0,"Heavy Rain",2021-07-20,"0230",2021-07-20,"0230",2021-07-20 02:30:00,2021-07-20 02:30:00,0,"07","07-2021","2021"
"ST. TAMMANY PAR.","CHINCHUBA",30.4106,-90.0742,"Flash Flood",0,"Heavy Rain",2021-07-20,"0546",2021-07-20,"0546",2021-07-20 05:46:00,2021-07-20 05:46:00,0,"07","07-2021","2021"
"ST. TAMMANY PAR.","COVINGTON",30.5,-90.11,"Flash Flood",20000,"Heavy Rain",2021-07-20,"0550",2021-07-20,"0550",2021-07-20 05:50:00,2021-07-20 05:50:00,0,"07","07-2021","2021"
"ST. TAMMANY PAR.","CLAIBORNE",30.4383,-90.0837,"Flash Flood",0,"Heavy Rain",2021-07-20,"0619",2021-07-20,"0619",2021-07-20 06:19:00,2021-07-20 06:19:00,0,"07","07-2021","2021"
"ST. TAMMANY PAR.","HOULTONVILLE",30.4,-90.16,"Flash Flood",25000,"Heavy Rain",2021-07-20,"0646",2021-07-20,"0646",2021-07-20 06:46:00,2021-07-20 06:46:00,0,"07","07-2021","2021"
"ST. TAMMANY PAR.","CHINCHUBA",30.41,-90.08,"Flash Flood",0,"Heavy Rain",2021-07-20,"0715",2021-07-20,"0715",2021-07-20 07:15:00,2021-07-20 07:15:00,0,"07","07-2021","2021"
"ST. TAMMANY PAR.","MANDEVILLE",30.36,-90.05,"Flash Flood",0,"Heavy Rain",2021-07-20,"0803",2021-07-20,"0803",2021-07-20 08:03:00,2021-07-20 08:03:00,0,"07","07-2021","2021"
"ST. TAMMANY PAR.","MANDEVILLE",30.36,-90.06,"Flash Flood",0,"Heavy Rain",2021-07-20,"0859",2021-07-20,"0859",2021-07-20 08:59:00,2021-07-20 08:59:00,0,"07","07-2021","2021"
"ST. TAMMANY PAR.","MANDEVILLE",30.3617,-90.0635,"Flash Flood",45000,"Heavy Rain",2021-07-20,"0907",2021-07-20,"0907",2021-07-20 09:07:00,2021-07-20 09:07:00,0,"07","07-2021","2021"
"ACADIA PAR.","EVANGELINE",30.32,-92.58,"Flash Flood",0,"Heavy Rain",2021-07-20,"1050",2021-07-20,"1150",2021-07-20 10:50:00,2021-07-20 11:50:00,1,"07","07-2021","2021"
"EAST BATON ROUGE PAR.","NORTH BATON ROUGE",30.51,-91.17,"Flash Flood",75000,"Heavy Rain",2021-07-27,"1825",2021-07-27,"1825",2021-07-27 18:25:00,2021-07-27 18:25:00,0,"07","07-2021","2021"
"EAST BATON ROUGE PAR.","NORTH BATON ROUGE",30.52,-91.18,"Flash Flood",0,"Heavy Rain",2021-07-27,"1830",2021-07-27,"1830",2021-07-27 18:30:00,2021-07-27 18:30:00,0,"07","07-2021","2021"
"CALCASIEU PAR.","WESTLAKE",30.1842,-93.2503,"Flash Flood",0,"Heavy Rain",2021-08-15,"1812",2021-08-15,"1912",2021-08-15 18:12:00,2021-08-15 19:12:00,1,"08","08-2021","2021"
"RICHLAND PAR.","RAYVILLE MUNI ARPT",32.47,-91.76,"Flash Flood",1000,"Heavy Rain",2021-08-19,"1612",2021-08-19,"1915",2021-08-19 16:12:00,2021-08-19 19:15:00,3.05,"08","08-2021","2021"
"JEFFERSON PAR.","SOUTHPORT",29.9623,-90.1603,"Flash Flood",0,"Heavy Rain / Tropical System",2021-08-29,"2200",2021-08-30,"0600",2021-08-29 22:00:00,2021-08-30 06:00:00,8,"08","08-2021","2021"
"ST. CHARLES PAR.","MONTZ",30,-90.47,"Flash Flood",0,"Heavy Rain / Tropical System",2021-08-29,"2200",2021-08-30,"0600",2021-08-29 22:00:00,2021-08-30 06:00:00,8,"08","08-2021","2021"
"ORLEANS PAR.","MC DOLOGHVILLE",29.9398,-90.0672,"Flash Flood",0,"Heavy Rain / Tropical System",2021-08-29,"2200",2021-08-30,"0600",2021-08-29 22:00:00,2021-08-30 06:00:00,8,"08","08-2021","2021"
"AVOYELLES PAR.","BELLEDEAU",31.1078,-92.2052,"Flash Flood",0,"Heavy Rain",2021-09-06,"0801",2021-09-06,"0901",2021-09-06 08:01:00,2021-09-06 09:01:00,1,"09","09-2021","2021"
"CALCASIEU PAR.","GOSS",30.3153,-93.158,"Flash Flood",75000,"Heavy Rain",2021-09-06,"0850",2021-09-06,"1150",2021-09-06 08:50:00,2021-09-06 11:50:00,3,"09","09-2021","2021"
"ST. CHARLES PAR.","GYPSY",30.03,-90.46,"Flash Flood",20000,"Heavy Rain",2021-09-14,"1019",2021-09-14,"1019",2021-09-14 10:19:00,2021-09-14 10:19:00,0,"09","09-2021","2021"
"ORLEANS PAR.","LEE",30.02,-89.97,"Flash Flood",0,"Heavy Rain",2021-09-14,"1212",2021-09-14,"1312",2021-09-14 12:12:00,2021-09-14 13:12:00,1,"09","09-2021","2021"
"EAST BATON ROUGE PAR.","ESSEN",30.38,-91.13,"Flash Flood",0,"Heavy Rain",2021-09-14,"1810",2021-09-14,"1810",2021-09-14 18:10:00,2021-09-14 18:10:00,0,"09","09-2021","2021"
"ST. CHARLES PAR.","LULING",29.93,-90.36,"Flash Flood",500000,"Heavy Rain",2021-09-15,"0156",2021-09-15,"0156",2021-09-15 01:56:00,2021-09-15 01:56:00,0,"09","09-2021","2021"
"TANGIPAHOA PAR.","LORANGER",30.67,-90.39,"Flash Flood",0,"Heavy Rain",2021-09-15,"0305",2021-09-15,"0305",2021-09-15 03:05:00,2021-09-15 03:05:00,0,"09","09-2021","2021"
"EVANGELINE PAR.","TATE COVE",30.7101,-92.2479,"Flash Flood",0,"Heavy Rain",2021-09-15,"0434",2021-09-15,"0634",2021-09-15 04:34:00,2021-09-15 06:34:00,2,"09","09-2021","2021"
"LIVINGSTON PAR.","CORBIN",30.49,-90.84,"Flash Flood",0,"Heavy Rain",2021-09-15,"0515",2021-09-15,"0515",2021-09-15 05:15:00,2021-09-15 05:15:00,0,"09","09-2021","2021"
"LIVINGSTON PAR.","LOCKHART",30.49,-90.92,"Flash Flood",0,"Heavy Rain",2021-09-15,"0530",2021-09-15,"0530",2021-09-15 05:30:00,2021-09-15 05:30:00,0,"09","09-2021","2021"
"LIVINGSTON PAR.","SATSUMA",30.47,-90.82,"Flash Flood",0,"Heavy Rain",2021-09-15,"0545",2021-09-15,"0545",2021-09-15 05:45:00,2021-09-15 05:45:00,0,"09","09-2021","2021"
"LIVINGSTON PAR.","ALBANY",30.55,-90.62,"Flash Flood",0,"Heavy Rain",2021-09-15,"0600",2021-09-15,"0600",2021-09-15 06:00:00,2021-09-15 06:00:00,0,"09","09-2021","2021"
"LIVINGSTON PAR.","ALBANY",30.54,-90.57,"Flash Flood",0,"Heavy Rain",2021-09-15,"0615",2021-09-15,"0615",2021-09-15 06:15:00,2021-09-15 06:15:00,0,"09","09-2021","2021"
"WASHINGTON PAR.","LEES CREEK",30.72,-89.87,"Flash Flood",0,"Heavy Rain",2021-09-15,"0615",2021-09-15,"0615",2021-09-15 06:15:00,2021-09-15 06:15:00,0,"09","09-2021","2021"
"VERNON PAR.","BURR FERRY",31.1658,-93.5031,"Flash Flood",25000,"Heavy Rain",2021-09-28,"0637",2021-09-28,"0837",2021-09-28 06:37:00,2021-09-28 08:37:00,2,"09","09-2021","2021"
"BEAUREGARD PAR.","DE RIDDER",30.86,-93.3,"Flash Flood",0,"Heavy Rain",2021-09-28,"0955",2021-09-28,"1155",2021-09-28 09:55:00,2021-09-28 11:55:00,2,"09","09-2021","2021"
"CALCASIEU PAR.","(LCH)LK CHARLES MUNI",30.137,-93.2128,"Flash Flood",0,"Heavy Rain",2021-09-28,"1238",2021-09-28,"1338",2021-09-28 12:38:00,2021-09-28 13:38:00,1,"09","09-2021","2021"
"ST. BERNARD PAR.","VERSAILLES",29.94,-89.95,"Flash Flood",0,"Heavy Rain",2021-09-28,"1700",2021-09-28,"1830",2021-09-28 17:00:00,2021-09-28 18:30:00,1.5,"09","09-2021","2021"
"CATAHOULA PAR.","HARRISONBURG",31.7738,-91.8136,"Flash Flood",5000,"Heavy Rain",2021-10-02,"1532",2021-10-02,"1645",2021-10-02 15:32:00,2021-10-02 16:45:00,1.21666666666667,"10","10-2021","2021"
"CATAHOULA PAR.","SICILY IS",31.87,-91.71,"Flash Flood",15000,"Heavy Rain",2021-10-02,"1600",2021-10-02,"1645",2021-10-02 16:00:00,2021-10-02 16:45:00,0.75,"10","10-2021","2021"
"WASHINGTON PAR.","FRANKLINTON ARPT",30.8463,-90.1117,"Flash Flood",0,"Heavy Rain",2021-10-27,"1700",2021-10-27,"1800",2021-10-27 17:00:00,2021-10-27 18:00:00,1,"10","10-2021","2021"
"EAST BATON ROUGE PAR.","BATON ROUGE",30.46,-91.17,"Flash Flood",0,"Heavy Rain",2021-12-06,"1455",2021-12-06,"1645",2021-12-06 14:55:00,2021-12-06 16:45:00,1.83333333333333,"12","12-2021","2021"
"WASHINGTON PAR.","BOGALUSA ARPT",30.7964,-89.8645,"Flash Flood",30000,"Heavy Rain",2022-02-03,"1202",2022-02-03,"1302",2022-02-03 12:02:00,2022-02-03 13:02:00,1,"02","02-2022","2022"
"WASHINGTON PAR.","BOGALUSA ARPT",30.79,-89.88,"Flash Flood",0,"Heavy Rain",2022-02-03,"1253",2022-02-03,"1353",2022-02-03 12:53:00,2022-02-03 13:53:00,1,"02","02-2022","2022"
"ST. TAMMANY PAR.","MANDEVILLE",30.37,-90.04,"Flash Flood",0,"Heavy Rain",2022-02-03,"1358",2022-02-03,"1429",2022-02-03 13:58:00,2022-02-03 14:29:00,0.516666666666667,"02","02-2022","2022"
"ORLEANS PAR.","VIEUX CARRE",29.9952,-90.073,"Flash Flood",0,"Heavy Rain",2022-02-03,"1458",2022-02-03,"1558",2022-02-03 14:58:00,2022-02-03 15:58:00,1,"02","02-2022","2022"
"ST. TAMMANY PAR.","CHINCHUBA",30.4,-90.08,"Flash Flood",0,"Heavy Rain",2022-02-03,"1523",2022-02-03,"1610",2022-02-03 15:23:00,2022-02-03 16:10:00,0.783333333333333,"02","02-2022","2022"
"ST. JOHN THE BAPTIST PAR.","LA PLACE",30.07,-90.49,"Flash Flood",0,"Heavy Rain",2022-02-03,"1605",2022-02-03,"1705",2022-02-03 16:05:00,2022-02-03 17:05:00,1,"02","02-2022","2022"
"CADDO PAR.","(SHV)SHREVEPORT RGNL",32.4569,-93.8107,"Flash Flood",0,"Heavy Rain",2022-03-22,"0233",2022-03-22,"0415",2022-03-22 02:33:00,2022-03-22 04:15:00,1.7,"03","03-2022","2022"
"WEBSTER PAR.","SPRINGHILL",32.9962,-93.4649,"Flash Flood",0,"Heavy Rain",2022-03-22,"0234",2022-03-22,"0415",2022-03-22 02:34:00,2022-03-22 04:15:00,1.68333333333333,"03","03-2022","2022"
"CADDO PAR.","LORRAINE",32.5077,-94.0362,"Flash Flood",0,"Heavy Rain",2022-03-22,"0246",2022-03-22,"0415",2022-03-22 02:46:00,2022-03-22 04:15:00,1.48333333333333,"03","03-2022","2022"
"CADDO PAR.","KEITHVILLE ARPT",32.3509,-93.8292,"Flash Flood",0,"Heavy Rain",2022-03-22,"0246",2022-03-22,"0415",2022-03-22 02:46:00,2022-03-22 04:15:00,1.48333333333333,"03","03-2022","2022"
"DE SOTO PAR.","STONEWALL",32.2844,-93.8359,"Flash Flood",0,"Heavy Rain",2022-03-22,"0300",2022-03-22,"0500",2022-03-22 03:00:00,2022-03-22 05:00:00,2,"03","03-2022","2022"
"CADDO PAR.","FORBING",32.3929,-93.7413,"Flash Flood",0,"Heavy Rain",2022-03-22,"0300",2022-03-22,"0415",2022-03-22 03:00:00,2022-03-22 04:15:00,1.25,"03","03-2022","2022"
"CADDO PAR.","FORBING",32.3906,-93.738,"Flash Flood",0,"Heavy Rain",2022-03-22,"0300",2022-03-22,"0415",2022-03-22 03:00:00,2022-03-22 04:15:00,1.25,"03","03-2022","2022"
"BOSSIER PAR.","BOSSIER CITY",32.5192,-93.7141,"Flash Flood",0,"Heavy Rain",2022-03-22,"0309",2022-03-22,"0415",2022-03-22 03:09:00,2022-03-22 04:15:00,1.1,"03","03-2022","2022"
"BOSSIER PAR.","BOSSIER CITY",32.5321,-93.7121,"Flash Flood",0,"Heavy Rain",2022-03-22,"0309",2022-03-22,"0415",2022-03-22 03:09:00,2022-03-22 04:15:00,1.1,"03","03-2022","2022"
"BOSSIER PAR.","PLAIN DEALING",32.9277,-93.7448,"Flash Flood",0,"Heavy Rain",2022-03-22,"0315",2022-03-22,"0415",2022-03-22 03:15:00,2022-03-22 04:15:00,1,"03","03-2022","2022"
"CADDO PAR.","(SHV)SHREVEPORT RGNL",32.443,-93.8418,"Flash Flood",0,"Heavy Rain",2022-03-22,"0332",2022-03-22,"0415",2022-03-22 03:32:00,2022-03-22 04:15:00,0.716666666666667,"03","03-2022","2022"
"BOSSIER PAR.","HONORE",32.559,-93.7114,"Flash Flood",0,"Heavy Rain",2022-03-22,"0336",2022-03-22,"0415",2022-03-22 03:36:00,2022-03-22 04:15:00,0.65,"03","03-2022","2022"
"DE SOTO PAR.","STONEWALL",32.2885,-93.8458,"Flash Flood",0,"Heavy Rain",2022-03-22,"0339",2022-03-22,"0700",2022-03-22 03:39:00,2022-03-22 07:00:00,3.35,"03","03-2022","2022"
"SABINE PAR.","ZWOLLE",31.6378,-93.6498,"Flash Flood",0,"Heavy Rain",2022-03-22,"0630",2022-03-22,"0830",2022-03-22 06:30:00,2022-03-22 08:30:00,2,"03","03-2022","2022"
"RAPIDES PAR.","WEIL",31.2963,-92.5414,"Flash Flood",0,"Heavy Rain",2022-03-22,"1030",2022-03-22,"1130",2022-03-22 10:30:00,2022-03-22 11:30:00,1,"03","03-2022","2022"
"AVOYELLES PAR.","HYDROPOLIS",31.1098,-92.082,"Flash Flood",10000,"Heavy Rain",2022-03-22,"1247",2022-03-22,"1347",2022-03-22 12:47:00,2022-03-22 13:47:00,1,"03","03-2022","2022"
"EVANGELINE PAR.","TURKEY CREEK",30.893,-92.4123,"Flash Flood",0,"Heavy Rain",2022-03-22,"1256",2022-03-22,"1356",2022-03-22 12:56:00,2022-03-22 13:56:00,1,"03","03-2022","2022"
"EAST BATON ROUGE PAR.","UNIVERSITY",30.4274,-91.1551,"Flash Flood",0,"Heavy Rain",2022-03-22,"1616",2022-03-22,"1815",2022-03-22 16:16:00,2022-03-22 18:15:00,1.98333333333333,"03","03-2022","2022"
"ORLEANS PAR.","NEW ORLEANS",29.9439,-90.0792,"Flash Flood",0,"Heavy Rain",2022-04-13,"2314",2022-04-14,"0130",2022-04-13 23:14:00,2022-04-14 01:30:00,2.26666666666667,"04","04-2022","2022"
"JEFFERSON DAVIS PAR.","JENNINGS",30.2187,-92.655,"Flash Flood",0,"Heavy Rain",2022-05-01,"1512",2022-05-01,"1612",2022-05-01 15:12:00,2022-05-01 16:12:00,1,"05","05-2022","2022"
"CADDO PAR.","GREENWOOD",32.4447,-93.9528,"Flood",0,"Heavy Rain",2022-05-05,"1532",2022-05-05,"1700",2022-05-05 15:32:00,2022-05-05 17:00:00,1.46666666666667,"05","05-2022","2022"
"ST. CHARLES PAR.","GYPSY",30.03,-90.46,"Flash Flood",0,"Heavy Rain",2022-05-25,"1215",2022-05-25,"1415",2022-05-25 12:15:00,2022-05-25 14:15:00,2,"05","05-2022","2022"
"ORLEANS PAR.","CUTOFF",29.9,-89.99,"Flash Flood",0,"Heavy Rain",2022-05-25,"1408",2022-05-25,"1508",2022-05-25 14:08:00,2022-05-25 15:08:00,1,"05","05-2022","2022"
"ASCENSION PAR.","GALVEZ",30.29,-90.89,"Flash Flood",0,"Heavy Rain",2022-06-02,"2033",2022-06-02,"2100",2022-06-02 20:33:00,2022-06-02 21:00:00,0.45,"06","06-2022","2022"
"ORLEANS PAR.","GENTILLY",30.0333,-90.049,"Flash Flood",50000,"Heavy Rain",2022-06-10,"0913",2022-06-10,"1013",2022-06-10 09:13:00,2022-06-10 10:13:00,1,"06","06-2022","2022"
"ORLEANS PAR.","GENTILLY",30.03,-90.07,"Flash Flood",0,"Heavy Rain",2022-06-10,"1000",2022-06-10,"1045",2022-06-10 10:00:00,2022-06-10 10:45:00,0.75,"06","06-2022","2022"
